@relation 'log.arff-weka.filters.unsupervised.attribute.Remove-R23-26-weka.filters.unsupervised.attribute.AddExpression-E(a7+a9+a11+a13)/4-NmeanGhostx-weka.filters.unsupervised.attribute.AddExpression-E(a8+a10+a12+a14)/4-NmeanGhosty-weka.filters.unsupervised.attribute.AddExpression-E(a15+a16+a17+a18)/4-NmeanDist-weka.filters.unsupervised.attribute.Reorder-R1-22,24-26,23'

@attribute PacX numeric
@attribute PacY numeric
@attribute LegalNorth {1,0}
@attribute LegalSouth {1,0}
@attribute LegalEast {1,0}
@attribute LegalWest {1,0}
@attribute Gosth1x numeric
@attribute Gosth1y numeric
@attribute Gosth2x numeric
@attribute Gosth2y numeric
@attribute Gosth3x numeric
@attribute Gosth3y numeric
@attribute Gosth4x numeric
@attribute Gosth4y numeric
@attribute DistGosth1 numeric
@attribute DistGosth2 numeric
@attribute DistGosth3 numeric
@attribute DistGosth4 numeric
@attribute GhostDir1 {North,South,East,West,Stop}
@attribute GhostDir2 {North,South,East,West,Stop}
@attribute GhostDir3 {North,South,East,West,Stop}
@attribute GhostDir4 {North,South,East,West,Stop}
@attribute meanGhostx numeric
@attribute meanGhosty numeric
@attribute meanDist numeric
@attribute Direction {North,South,East,West,Stop}

@data
21,27,0,1,1,1,17,15,3,1,16,20,15,17,16,-1,12,15,West,Stop,West,North,12.75,13.25,10.5,East
22,27,0,0,1,1,16,15,3,1,15,20,15,18,18,-1,14,15,West,Stop,East,North,12.25,13.5,11.5,East
23,27,0,0,1,1,15,15,3,1,16,20,15,19,20,-1,14,15,West,Stop,West,East,12.25,13.75,12,East
24,27,0,0,1,1,15,15,3,1,15,20,15,20,21,-1,16,15,East,Stop,South,West,12,14,12.75,East
25,27,0,0,1,1,16,15,3,1,15,19,16,20,21,-1,18,17,East,Stop,South,East,12.5,13.75,13.75,South
26,27,0,1,0,1,17,15,3,1,15,19,15,20,21,-1,19,17,West,Stop,North,West,12.5,13.75,14,South
26,26,1,1,0,0,16,15,3,1,15,20,16,20,21,-1,17,17,West,Stop,North,South,12.5,14,13.5,South
26,25,1,1,0,0,16,15,3,1,15,20,15,20,20,-1,16,17,West,Stop,East,South,12.25,14,13,South
26,24,1,1,0,0,15,15,3,1,16,20,15,19,20,-1,14,16,West,Stop,East,North,12.25,13.75,12.25,South
26,23,1,1,0,1,14,15,3,1,16,20,15,19,20,-1,13,14,West,Stop,West,North,12,13.75,11.5,South
26,22,1,1,0,0,13,15,3,1,15,20,15,20,20,-1,13,13,West,Stop,East,North,11.5,14,11.25,South
26,21,1,1,0,0,12,15,3,1,16,20,15,20,20,-1,11,12,West,Stop,West,North,11.5,14,10.5,West
26,20,1,0,0,1,11,15,3,1,15,20,15,20,20,-1,11,11,East,Stop,West,East,11,14,10.25,West
25,20,0,0,1,1,12,15,3,1,15,20,15,20,18,-1,10,9,East,Stop,West,West,11.25,14,9,West
24,20,0,0,1,1,12,15,3,1,15,20,16,20,17,-1,9,9,East,Stop,West,West,11.5,14,8.5,West
23,20,0,0,1,1,13,15,3,1,15,20,15,20,15,-1,8,8,West,Stop,West,South,11.5,14,7.5,West
22,20,0,0,1,1,12,15,3,1,15,20,15,20,15,-1,7,8,East,Stop,East,South,11.25,14,7.25,North
21,20,1,1,1,0,13,15,3,1,16,20,15,19,13,-1,5,7,West,Stop,East,South,11.75,13.75,6,North
21,21,1,1,0,0,12,15,3,1,16,20,15,19,15,-1,6,8,West,Stop,East,North,11.5,13.75,7,North
21,22,1,1,0,0,12,15,3,1,17,20,15,19,16,-1,6,8,West,Stop,East,North,11.75,13.75,7.25,West
21,23,1,1,1,1,12,15,3,1,17,20,15,20,17,-1,7,9,West,Stop,West,East,11.75,14,8,West
20,23,0,0,1,1,12,15,3,1,16,20,15,20,16,-1,7,7,East,Stop,East,East,11.5,14,7.25,West
19,23,0,0,1,1,13,15,3,1,17,20,16,20,14,-1,5,6,East,Stop,East,West,12.25,14,6,South
18,23,0,1,1,1,14,15,3,1,17,20,16,20,12,-1,4,6,East,Stop,West,South,12.5,14,5.25,South
18,22,1,1,0,0,15,15,3,1,16,20,15,20,10,-1,4,6,West,Stop,West,South,12.25,14,4.75,South
18,21,1,1,0,0,14,15,3,1,16,20,15,19,10,-1,3,6,West,Stop,Stop,South,12,13.75,4.5,West
18,20,1,0,0,1,14,15,3,1,17,20,15,18,9,-1,1,6,North,Stop,Stop,East,12.25,13.5,3.75,West
17,20,0,0,1,1,14,16,3,1,5,1,15,17,7,-1,-1,4,South,Stop,Stop,West,9.25,8.75,2.25,West
16,20,0,0,1,1,14,15,3,1,5,1,16,17,7,-1,-1,4,North,Stop,Stop,East,9.5,8.5,2.25,South
15,20,0,1,1,0,14,16,3,1,5,1,15,17,5,-1,-1,4,West,Stop,Stop,West,9.25,8.75,1.75,South
15,19,1,1,0,0,13,16,3,1,5,1,16,17,5,-1,-1,2,East,Stop,Stop,Stop,9.25,8.75,1.25,South
15,18,1,1,0,0,14,16,3,1,5,1,15,17,3,-1,-1,1,West,Stop,Stop,Stop,9.25,8.75,0.5,West
15,17,1,0,1,1,13,16,3,1,5,1,7,1,3,-1,-1,-1,West,Stop,Stop,Stop,7,4.75,0,South
14,17,0,1,1,1,13,16,3,1,5,1,7,1,2,-1,-1,-1,Stop,Stop,Stop,Stop,7,4.75,-0.25,West
14,3,0,0,1,1,10,15,13,15,14,15,17,15,16,13,12,15,East,West,Stop,Stop,13.5,15,14,West
13,3,0,0,1,1,11,15,12,15,14,15,17,15,14,13,13,16,West,East,North,Stop,13.5,15,14,North
12,3,1,0,1,1,10,15,13,15,14,16,17,15,14,13,15,17,West,East,North,Stop,13.5,15.25,14.75,North
12,4,1,1,0,0,10,15,14,15,14,16,17,15,13,13,14,16,East,East,North,Stop,13.75,15.25,14,West
12,5,0,1,0,1,11,15,15,15,14,16,17,15,11,13,13,15,East,East,North,Stop,14.25,15.25,13,West
11,5,0,0,1,1,11,15,15,15,14,16,17,15,10,14,14,16,West,East,North,West,14.25,15.25,13.5,West
10,5,0,0,1,1,10,15,16,15,14,16,17,15,10,16,15,16,East,East,North,West,14.25,15.25,14.25,North
9,5,1,0,1,0,11,15,16,15,14,17,16,15,12,17,17,17,East,East,East,East,14.25,15.5,15.75,North
9,6,1,1,0,0,11,15,17,15,15,17,16,15,11,17,17,17,West,East,East,East,14.75,15.5,15.5,North
9,7,1,1,0,0,10,15,17,15,16,17,17,15,9,16,17,16,West,East,East,West,15,15.5,14.5,East
9,8,0,1,1,1,10,15,17,15,16,17,17,15,8,15,16,14,East,West,East,West,15,15.5,13.25,East
10,8,0,0,1,1,11,15,16,15,17,17,16,15,8,13,16,12,East,West,East,East,15,15.5,12.25,East
11,8,0,0,1,1,11,15,16,15,17,17,15,15,7,12,15,12,East,West,West,West,14.75,15.5,11.5,North
12,8,1,0,1,1,12,15,15,15,16,17,16,15,7,10,13,10,East,West,West,East,14.75,15.5,10,North
12,9,1,1,0,0,13,15,14,15,15,17,15,15,7,8,11,10,East,West,West,East,14.25,15.5,9,North
12,10,1,1,0,0,14,15,13,15,14,17,16,15,7,6,9,10,East,West,East,East,14.25,15.5,8,West
12,11,0,1,0,1,15,15,13,15,15,17,17,15,7,5,9,9,East,East,West,East,15,15.5,7.5,West
11,11,0,0,1,1,16,15,14,15,14,17,17,15,9,7,9,10,East,East,East,West,15.25,15.5,8.75,West
10,11,0,0,1,1,17,15,14,15,15,17,17,15,11,8,11,10,West,North,East,East,15.75,15.5,10,West
9,11,0,0,1,1,16,15,14,16,16,17,16,15,11,10,13,12,West,South,East,East,15.5,15.75,11.5,North
8,11,1,0,1,1,15,15,14,15,17,17,17,15,11,10,15,13,West,South,West,West,15.75,15.5,12.25,North
8,12,1,1,0,0,15,15,14,15,16,17,17,15,10,9,13,11,West,West,East,West,15.5,15.5,10.75,North
8,13,1,1,1,0,14,15,13,15,17,17,16,15,8,7,13,10,West,North,East,West,15,15.5,9.5,North
8,14,1,1,0,0,14,15,13,16,18,17,16,15,7,7,13,9,North,North,East,West,15.25,15.75,9,North
8,15,1,1,0,1,14,16,13,17,18,17,16,15,7,7,12,8,South,North,East,West,15.25,16.25,8.5,North
8,16,1,1,0,0,14,15,13,17,18,17,16,15,7,6,11,9,South,North,East,East,15.25,16,8.25,East
8,17,0,1,1,0,14,15,13,17,19,17,16,15,8,5,11,11,East,East,East,East,15.5,16,8.75,East
9,17,0,0,1,1,15,15,14,17,19,17,17,15,8,5,10,10,East,West,West,West,16.25,16,8.25,East
10,17,0,0,1,1,16,15,13,17,18,17,17,15,8,3,8,8,East,Stop,West,West,16,16,6.75,East
11,17,0,0,1,1,17,15,12,17,17,17,16,15,8,1,6,7,East,Stop,West,East,15.5,16,5.5,East
12,17,1,0,1,1,17,15,3,1,17,17,16,15,7,-1,5,7,East,Stop,West,West,13.25,12,4.5,East
13,17,0,1,1,1,17,15,3,1,17,17,17,15,6,-1,4,5,West,Stop,East,West,13.5,12,3.5,East
14,17,0,1,1,1,16,15,3,1,18,17,16,15,4,-1,4,4,West,Stop,East,West,13.25,12,2.75,East
15,17,1,0,1,1,16,15,3,1,19,17,16,15,3,-1,4,3,West,Stop,South,East,13.5,12,2.25,East
16,17,0,0,1,1,16,15,3,1,19,16,16,15,2,-1,4,3,West,Stop,South,East,13.5,11.75,2,East
17,17,0,0,1,1,16,15,3,1,19,15,17,15,3,-1,4,2,East,Stop,South,East,13.75,11.5,2,East
18,17,0,0,1,1,17,15,3,1,19,14,17,15,3,-1,4,3,East,Stop,South,East,14,11.25,2.25,South
19,17,0,1,0,1,17,15,3,1,19,13,17,15,4,-1,4,4,East,Stop,South,East,14,11,2.75,South
19,16,1,1,0,0,17,15,3,1,19,12,17,15,3,-1,4,3,West,Stop,South,West,14,10.75,2.25,South
19,15,1,1,1,0,16,15,3,1,19,11,17,15,3,-1,4,3,East,Stop,South,West,13.75,10.5,2.25,South
19,14,1,1,0,0,17,15,3,1,19,11,16,15,3,-1,3,4,East,Stop,West,East,13.75,10.5,2.25,South
19,13,1,1,0,1,17,15,3,1,18,11,16,15,4,-1,3,4,West,Stop,West,West,13.5,10.5,2.5,South
19,12,1,1,0,0,16,15,3,1,17,11,17,15,6,-1,3,6,West,Stop,West,West,13.25,10.5,3.5,West
19,11,1,0,1,1,16,15,3,1,17,11,16,15,7,-1,2,7,West,Stop,West,West,13,10.5,3.75,West
18,11,0,0,1,1,16,15,3,1,16,11,16,15,6,-1,2,6,West,Stop,Stop,West,12.75,10.5,3.25,West
17,11,0,0,1,1,16,15,3,1,5,1,16,15,5,-1,-1,6,West,Stop,Stop,West,10,8,2.25,West
16,11,0,0,1,1,16,15,3,1,5,1,15,15,4,-1,-1,6,West,Stop,Stop,North,9.75,8,2,South
15,11,0,1,1,0,16,15,3,1,5,1,14,15,5,-1,-1,6,West,Stop,Stop,North,9.5,8,2.25,South
15,10,1,1,0,0,15,15,3,1,5,1,14,16,5,-1,-1,8,West,Stop,Stop,North,9.25,8.25,2.75,South
15,9,1,1,0,0,15,15,3,1,5,1,14,17,6,-1,-1,9,East,Stop,Stop,West,9.25,8.5,3.25,East
15,8,1,0,1,1,16,15,3,1,5,1,14,17,8,-1,-1,11,East,Stop,Stop,South,9.5,8.5,4.25,East
16,8,0,0,1,1,16,15,3,1,5,1,13,17,7,-1,-1,11,East,Stop,Stop,North,9.25,8.5,4,East
17,8,0,0,1,1,17,15,3,1,5,1,13,16,7,-1,-1,13,West,Stop,Stop,North,9.5,8.25,4.5,South
18,8,0,1,1,1,16,15,3,1,5,1,13,17,9,-1,-1,14,East,Stop,Stop,South,9.25,8.5,5.25,South
18,7,1,1,0,0,17,15,3,1,5,1,13,17,9,-1,-1,14,East,Stop,Stop,South,9.5,8.5,5.25,South
18,6,1,1,0,0,17,15,3,1,5,1,13,16,10,-1,-1,15,West,Stop,Stop,North,9.5,8.25,5.75,West
18,5,1,0,0,1,16,15,3,1,5,1,13,16,12,-1,-1,17,West,Stop,Stop,South,9.25,8.25,6.75,West
17,5,0,0,1,1,15,15,3,1,5,1,13,17,12,-1,-1,15,East,Stop,Stop,North,9,8.5,6.25,West
16,5,0,0,1,1,16,15,3,1,5,1,13,16,10,-1,-1,15,West,Stop,Stop,West,9.25,8.25,5.75,South
15,5,0,1,1,0,15,15,3,1,5,1,13,17,10,-1,-1,15,East,Stop,Stop,West,9,8.5,5.75,South
15,4,1,1,0,0,16,15,3,1,5,1,12,17,12,-1,-1,17,West,Stop,Stop,West,9,8.5,6.75,East
15,3,1,0,1,1,15,15,3,1,5,1,11,17,12,-1,-1,19,West,Stop,Stop,West,8.5,8.5,7.25,East
16,3,0,0,1,1,15,15,3,1,5,1,10,17,13,-1,-1,21,West,Stop,Stop,West,8.25,8.5,8,East
17,3,0,0,1,1,14,15,3,1,5,1,9,17,15,-1,-1,22,West,Stop,Stop,East,7.75,8.5,8.75,East
18,3,0,0,1,1,14,15,3,1,5,1,9,17,16,-1,-1,22,East,Stop,Stop,East,7.75,8.5,9,East
19,3,0,0,1,1,15,15,3,1,5,1,10,17,16,-1,-1,22,West,Stop,Stop,East,8.25,8.5,9,East
20,3,0,0,1,1,14,15,3,1,5,1,11,17,18,-1,-1,22,West,Stop,Stop,East,8.25,8.5,9.5,East
21,3,0,0,1,1,14,15,3,1,5,1,12,17,19,-1,-1,23,West,Stop,Stop,East,8.5,8.5,10,East
22,3,0,0,1,1,14,15,3,1,5,1,12,17,20,-1,-1,23,East,Stop,Stop,South,8.5,8.5,10.25,East
23,3,0,0,1,1,15,15,3,1,5,1,13,17,20,-1,-1,23,West,Stop,Stop,South,9,8.5,10.25,East
24,3,0,0,1,1,14,15,3,1,5,1,13,16,22,-1,-1,24,East,Stop,Stop,South,8.75,8.25,11,East
25,3,0,0,1,1,15,15,3,1,5,1,13,16,22,-1,-1,25,East,Stop,Stop,North,9,8.25,11.25,North
26,3,1,0,0,1,15,15,3,1,5,1,13,16,23,-1,-1,27,West,Stop,Stop,West,9,8.25,12,North
26,4,1,1,0,0,14,15,3,1,5,1,13,17,23,-1,-1,27,East,Stop,Stop,West,8.75,8.5,12,West
26,5,0,1,0,1,15,15,3,1,5,1,12,17,21,-1,-1,27,East,Stop,Stop,East,8.75,8.5,11.5,West
25,5,0,0,1,1,16,15,3,1,5,1,11,17,19,-1,-1,25,East,Stop,Stop,North,8.75,8.5,10.5,North
24,5,1,0,1,1,17,15,3,1,5,1,12,17,17,-1,-1,25,West,Stop,Stop,South,9.25,8.5,10,North
24,6,1,1,0,0,16,15,3,1,5,1,12,18,17,-1,-1,23,West,Stop,Stop,West,9,8.75,9.5,North
24,7,1,1,0,0,16,15,3,1,5,1,12,17,16,-1,-1,23,West,Stop,Stop,West,9,8.5,9.25,East
24,8,0,1,1,0,15,15,3,1,5,1,11,17,16,-1,-1,23,West,Stop,Stop,East,8.5,8.5,9.25,East
25,8,0,0,1,1,15,15,3,1,5,1,10,17,17,-1,-1,23,East,Stop,Stop,East,8.25,8.5,9.5,North
26,8,1,0,0,1,16,15,3,1,5,1,11,17,17,-1,-1,24,West,Stop,Stop,West,8.75,8.5,9.75,North
26,9,1,1,0,0,15,15,3,1,5,1,11,17,17,-1,-1,24,West,Stop,Stop,West,8.5,8.5,9.75,North
26,10,1,1,0,0,14,15,3,1,5,1,10,17,17,-1,-1,23,West,Stop,Stop,West,8,8.5,9.5,West
26,11,0,1,0,1,14,15,3,1,5,1,10,17,16,-1,-1,22,West,Stop,Stop,West,8,8.5,9,West
25,11,0,0,1,1,14,15,3,1,5,1,10,17,15,-1,-1,22,East,Stop,Stop,East,8,8.5,8.75,West
24,11,0,0,1,1,15,15,3,1,5,1,9,17,13,-1,-1,20,West,Stop,Stop,East,8,8.5,7.75,West
23,11,0,0,1,1,14,15,3,1,5,1,10,17,13,-1,-1,18,West,Stop,Stop,East,8,8.5,7.25,West
22,11,0,0,1,1,13,15,3,1,5,1,11,17,13,-1,-1,17,West,Stop,Stop,East,8,8.5,7,West
21,11,1,1,1,1,12,15,3,1,5,1,11,17,13,-1,-1,16,East,Stop,Stop,West,7.75,8.5,6.75,West
20,11,0,0,1,1,13,15,3,1,5,1,11,17,11,-1,-1,16,East,Stop,Stop,West,8,8.5,6.25,West
19,11,1,0,1,1,13,15,3,1,5,1,10,17,10,-1,-1,15,East,Stop,Stop,West,7.75,8.5,5.75,West
18,11,0,0,1,1,13,15,3,1,5,1,10,17,9,-1,-1,14,East,Stop,Stop,West,7.75,8.5,5.25,West
17,11,0,0,1,1,14,15,3,1,5,1,10,17,7,-1,-1,14,West,Stop,Stop,West,8,8.5,4.75,West
16,11,0,0,1,1,13,15,3,1,5,1,9,17,7,-1,-1,14,West,Stop,Stop,West,7.5,8.5,4.75,South
15,11,0,1,1,0,12,15,3,1,5,1,8,17,7,-1,-1,13,West,Stop,Stop,West,7,8.5,4.5,South
15,10,1,1,0,0,11,15,3,1,5,1,8,17,9,-1,-1,14,East,Stop,Stop,West,6.75,8.5,5.25,South
15,9,1,1,0,0,12,15,3,1,5,1,8,17,9,-1,-1,15,East,Stop,Stop,South,7,8.5,5.5,West
15,8,1,0,1,1,12,15,3,1,5,1,8,17,10,-1,-1,15,East,Stop,Stop,North,7,8.5,5.75,West
14,8,0,0,1,1,12,15,3,1,5,1,8,16,9,-1,-1,15,West,Stop,Stop,East,7,8.25,5.5,West
13,8,0,0,1,1,11,15,3,1,5,1,8,17,9,-1,-1,13,West,Stop,Stop,East,6.75,8.5,5,North
12,8,1,0,1,1,11,15,3,1,5,1,9,17,8,-1,-1,12,West,Stop,Stop,East,7,8.5,4.5,North
12,9,1,1,0,0,11,15,3,1,5,1,9,17,7,-1,-1,10,West,Stop,Stop,East,7,8.5,3.75,North
12,10,1,1,0,0,10,15,3,1,5,1,10,17,7,-1,-1,8,West,Stop,Stop,East,7,8.5,3.25,West
12,11,0,1,0,1,10,15,3,1,5,1,11,17,6,-1,-1,6,West,Stop,Stop,North,7.25,8.5,2.5,West
11,11,0,0,1,1,10,15,3,1,5,1,12,17,5,-1,-1,8,East,Stop,Stop,North,7.5,8.5,2.75,West
10,11,0,0,1,1,11,15,3,1,5,1,12,18,5,-1,-1,10,East,Stop,Stop,North,7.75,8.75,3.25,West
9,11,0,0,1,1,11,15,3,1,5,1,12,19,6,-1,-1,11,East,Stop,Stop,South,7.75,9,3.75,North
8,11,1,0,1,1,11,15,3,1,5,1,12,19,7,-1,-1,11,West,Stop,Stop,North,7.75,9,4,North
8,12,1,1,0,0,10,15,3,1,5,1,12,18,5,-1,-1,11,East,Stop,Stop,South,7.5,8.75,3.5,North
8,13,1,1,1,0,11,15,3,1,5,1,12,19,5,-1,-1,9,East,Stop,Stop,South,7.75,9,3,North
8,14,1,1,0,0,11,15,3,1,5,1,12,18,4,-1,-1,8,East,Stop,Stop,North,7.75,8.75,2.5,North
8,15,1,1,0,1,11,15,3,1,5,1,12,18,3,-1,-1,8,West,Stop,Stop,South,7.75,8.75,2.25,North
8,16,1,1,0,0,10,15,3,1,5,1,12,19,3,-1,-1,6,East,Stop,Stop,North,7.5,9,1.75,East
8,17,0,1,1,0,11,15,3,1,5,1,12,18,5,-1,-1,6,West,Stop,Stop,North,7.75,8.75,2.25,East
9,17,0,0,1,1,10,15,3,1,5,1,12,19,3,-1,-1,5,West,Stop,Stop,North,7.5,9,1.5,East
10,17,0,0,1,1,10,15,3,1,5,1,12,19,2,-1,-1,5,West,Stop,Stop,North,7.5,9,1.25,East
11,17,0,0,1,1,10,15,3,1,5,1,12,20,3,-1,-1,4,West,Stop,Stop,South,7.5,9.25,1.25,North
12,17,1,0,1,1,10,15,3,1,5,1,12,20,4,-1,-1,2,East,Stop,Stop,Stop,7.5,9.25,1,North
12,18,1,1,0,0,11,15,3,1,5,1,12,19,4,-1,-1,1,East,Stop,Stop,Stop,7.75,9,0.75,North
12,19,1,1,0,0,12,15,3,1,5,1,7,1,4,-1,-1,-1,East,Stop,Stop,Stop,6.75,4.5,0.25,West
12,20,0,1,0,1,13,15,3,1,5,1,7,1,6,-1,-1,-1,West,Stop,Stop,Stop,7,4.5,0.75,West
11,20,0,0,1,1,12,15,3,1,5,1,7,1,6,-1,-1,-1,West,Stop,Stop,Stop,6.75,4.5,0.75,West
10,20,0,0,1,1,11,15,3,1,5,1,7,1,6,-1,-1,-1,West,Stop,Stop,Stop,6.5,4.5,0.75,North
9,20,1,0,1,0,10,15,3,1,5,1,7,1,6,-1,-1,-1,West,Stop,Stop,Stop,6.25,4.5,0.75,North
9,21,1,1,0,0,10,15,3,1,5,1,7,1,7,-1,-1,-1,East,Stop,Stop,Stop,6.25,4.5,1,North
9,22,1,1,0,0,11,15,3,1,5,1,7,1,9,-1,-1,-1,West,Stop,Stop,Stop,6.5,4.5,1.5,East
9,23,0,1,1,1,10,15,3,1,5,1,7,1,9,-1,-1,-1,West,Stop,Stop,Stop,6.25,4.5,1.5,East
10,23,0,0,1,1,10,15,3,1,5,1,7,1,8,-1,-1,-1,West,Stop,Stop,Stop,6.25,4.5,1.25,East
11,23,0,0,1,1,10,15,3,1,5,1,7,1,9,-1,-1,-1,East,Stop,Stop,Stop,6.25,4.5,1.5,North
12,23,1,0,1,1,11,15,3,1,5,1,7,1,9,-1,-1,-1,West,Stop,Stop,Stop,6.5,4.5,1.5,North
12,24,1,1,0,0,10,15,3,1,5,1,7,1,11,-1,-1,-1,West,Stop,Stop,Stop,6.25,4.5,2,North
12,25,1,1,0,0,10,15,3,1,5,1,7,1,12,-1,-1,-1,West,Stop,Stop,Stop,6.25,4.5,2.25,North
12,26,1,1,0,0,10,15,3,1,5,1,7,1,13,-1,-1,-1,West,Stop,Stop,Stop,6.25,4.5,2.5,West
12,27,0,1,0,1,10,15,3,1,5,1,7,1,14,-1,-1,-1,East,Stop,Stop,Stop,6.25,4.5,2.75,West
11,27,0,0,1,1,11,15,3,1,5,1,7,1,12,-1,-1,-1,West,Stop,Stop,Stop,6.5,4.5,2.25,West
10,27,0,0,1,1,10,15,3,1,5,1,7,1,12,-1,-1,-1,East,Stop,Stop,Stop,6.25,4.5,2.25,West
9,27,0,0,1,1,11,15,3,1,5,1,7,1,14,-1,-1,-1,West,Stop,Stop,Stop,6.5,4.5,2.75,West
8,27,0,0,1,1,10,15,3,1,5,1,7,1,14,-1,-1,-1,West,Stop,Stop,Stop,6.25,4.5,2.75,West
7,27,0,0,1,1,10,15,3,1,5,1,7,1,15,-1,-1,-1,West,Stop,Stop,Stop,6.25,4.5,3,South
6,27,0,1,1,1,10,15,3,1,5,1,7,1,16,-1,-1,-1,East,Stop,Stop,Stop,6.25,4.5,3.25,South
6,26,1,1,0,0,11,15,3,1,5,1,7,1,16,-1,-1,-1,East,Stop,Stop,Stop,6.5,4.5,3.25,South
6,25,1,1,0,0,12,15,3,1,5,1,7,1,16,-1,-1,-1,West,Stop,Stop,Stop,6.75,4.5,3.25,South
6,24,1,1,0,0,11,15,3,1,5,1,7,1,14,-1,-1,-1,West,Stop,Stop,Stop,6.5,4.5,2.75,East
6,23,1,1,1,1,11,15,3,1,5,1,7,1,13,-1,-1,-1,East,Stop,Stop,Stop,6.5,4.5,2.5,East
7,23,0,0,1,1,12,15,3,1,5,1,7,1,13,-1,-1,-1,West,Stop,Stop,Stop,6.75,4.5,2.5,East
8,23,0,0,1,1,11,15,3,1,5,1,7,1,11,-1,-1,-1,West,Stop,Stop,Stop,6.5,4.5,2,South
9,23,0,1,1,1,11,15,3,1,5,1,7,1,10,-1,-1,-1,West,Stop,Stop,Stop,6.5,4.5,1.75,South
9,22,1,1,0,0,11,15,3,1,5,1,7,1,9,-1,-1,-1,East,Stop,Stop,Stop,6.5,4.5,1.5,South
9,21,1,1,0,0,12,15,3,1,5,1,7,1,9,-1,-1,-1,East,Stop,Stop,Stop,6.75,4.5,1.5,East
9,20,1,0,1,0,13,15,3,1,5,1,7,1,9,-1,-1,-1,North,Stop,Stop,Stop,7,4.5,1.5,East
10,20,0,0,1,1,13,16,3,1,5,1,7,1,7,-1,-1,-1,North,Stop,Stop,Stop,7,4.75,1,East
11,20,0,0,1,1,13,16,3,1,5,1,7,1,6,-1,-1,-1,North,Stop,Stop,Stop,7,4.75,0.75,South
12,20,0,1,0,1,13,16,3,1,5,1,7,1,5,-1,-1,-1,South,Stop,Stop,Stop,7,4.75,0.5,South
12,19,1,1,0,0,13,15,3,1,5,1,7,1,5,-1,-1,-1,South,Stop,Stop,Stop,7,4.5,0.5,South
12,18,1,1,0,0,13,15,3,1,5,1,7,1,4,-1,-1,-1,East,Stop,Stop,Stop,7,4.5,0.25,East
12,17,1,0,1,1,14,15,3,1,5,1,7,1,4,-1,-1,-1,East,Stop,Stop,Stop,7.25,4.5,0.25,South
13,17,0,1,1,1,14,15,3,1,5,1,7,1,3,-1,-1,-1,Stop,Stop,Stop,Stop,7.25,4.5,0,East
1,18,0,1,1,0,5,9,11,3,17,6,25,13,13,25,28,29,Stop,Stop,Stop,Stop,14.5,7.75,23.75,South
1,17,1,1,0,0,5,9,11,3,17,6,25,13,12,24,27,28,Stop,Stop,Stop,Stop,14.5,7.75,22.75,South
1,16,1,1,1,0,5,9,11,3,17,6,25,13,11,23,26,27,Stop,Stop,Stop,Stop,14.5,7.75,21.75,South
1,15,1,1,1,0,5,9,11,3,17,6,25,13,10,22,25,26,Stop,Stop,Stop,Stop,14.5,7.75,20.75,South
1,14,1,1,1,0,5,9,11,3,17,6,25,13,9,21,24,25,Stop,Stop,Stop,Stop,14.5,7.75,19.75,South
1,13,1,1,0,0,5,9,11,3,17,6,25,13,8,20,23,24,Stop,Stop,Stop,Stop,14.5,7.75,18.75,South
1,12,1,1,1,0,5,9,11,3,17,6,25,13,7,19,22,25,Stop,Stop,Stop,Stop,14.5,7.75,18.25,South
1,11,1,1,0,0,5,9,11,3,17,6,25,13,6,18,21,26,Stop,Stop,Stop,Stop,14.5,7.75,17.75,South
1,10,1,1,0,0,5,9,11,3,17,6,25,13,5,17,20,27,Stop,Stop,Stop,Stop,14.5,7.75,17.25,South
1,9,1,1,0,0,5,9,11,3,17,6,25,13,4,16,19,28,Stop,Stop,Stop,Stop,14.5,7.75,16.75,South
1,8,1,1,0,0,5,9,11,3,17,6,25,13,5,15,18,29,Stop,Stop,Stop,Stop,14.5,7.75,16.75,South
1,7,1,1,0,0,5,9,11,3,17,6,25,13,6,14,17,30,Stop,Stop,Stop,Stop,14.5,7.75,16.75,East
1,6,1,1,1,0,5,9,11,3,17,6,25,13,7,13,16,31,Stop,Stop,Stop,Stop,14.5,7.75,16.75,East
2,6,0,1,1,1,5,9,11,3,17,6,25,13,6,12,15,30,Stop,Stop,Stop,Stop,14.5,7.75,15.75,East
3,6,1,1,1,1,5,9,11,3,17,6,25,13,5,11,14,29,Stop,Stop,Stop,Stop,14.5,7.75,14.75,East
4,6,1,1,1,1,5,9,11,3,17,6,25,13,4,10,13,28,Stop,Stop,Stop,Stop,14.5,7.75,13.75,North
5,6,1,1,1,1,5,9,11,3,17,6,25,13,3,9,12,27,Stop,Stop,Stop,Stop,14.5,7.75,12.75,North
5,7,1,1,1,1,5,9,11,3,17,6,25,13,2,10,13,26,Stop,Stop,Stop,Stop,14.5,7.75,12.75,North
5,8,1,1,1,1,5,9,11,3,17,6,25,13,1,11,14,25,Stop,Stop,Stop,Stop,14.5,7.75,12.75,North
5,9,1,1,1,1,1,1,11,3,17,6,25,13,-1,12,15,24,Stop,Stop,Stop,Stop,13.5,5.75,12.5,East
5,10,0,1,1,1,1,1,11,3,17,6,25,13,-1,13,16,23,Stop,Stop,Stop,Stop,13.5,5.75,12.75,South
6,10,0,1,0,1,1,1,11,3,17,6,25,13,-1,12,15,22,Stop,Stop,Stop,Stop,13.5,5.75,12,South
